ID,Name,Is_Closed,Review_Count,Categories_All,Categories,Rating,Latitude,Longitude,Price,Address,City,Zip_Code,State
7O1ORGY36A-2aIENyaJWPg,Howlin' Ray's,False,5395,"Southern, Chicken Shop, American (Traditional)",Southern,4.5,34.061517,-118.239716,2,727 N Broadway,Los Angeles,90012,CA
7O1ORGY36A-2aIENyaJWPg,Howlin' Ray's,False,5395,"Southern, Chicken Shop, American (Traditional)",Chicken Shop,4.5,34.061517,-118.239716,2,727 N Broadway,Los Angeles,90012,CA
7O1ORGY36A-2aIENyaJWPg,Howlin' Ray's,False,5395,"Southern, Chicken Shop, American (Traditional)",American (Traditional),4.5,34.061517,-118.239716,2,727 N Broadway,Los Angeles,90012,CA
RVbZaawgEGmto6TxOoVBdQ,Running Goose,False,930,"Tapas/Small Plates, Gastropubs, Latin American",Tapas/Small Plates,4.5,34.10052,-118.32927,2,1620 N Cahuenga Blvd,Los Angeles,90028,CA
RVbZaawgEGmto6TxOoVBdQ,Running Goose,False,930,"Tapas/Small Plates, Gastropubs, Latin American",Gastropubs,4.5,34.10052,-118.32927,2,1620 N Cahuenga Blvd,Los Angeles,90028,CA
RVbZaawgEGmto6TxOoVBdQ,Running Goose,False,930,"Tapas/Small Plates, Gastropubs, Latin American",Latin American,4.5,34.10052,-118.32927,2,1620 N Cahuenga Blvd,Los Angeles,90028,CA
z0zaCVA-p_5xTsyUZrmR0g,République,False,5023,"French, Breakfast & Brunch, Cocktail Bars",French,4.0,34.06415,-118.34367,2,624 S La Brea Ave,Los Angeles,90036,CA
z0zaCVA-p_5xTsyUZrmR0g,République,False,5023,"French, Breakfast & Brunch, Cocktail Bars",Breakfast & Brunch,4.0,34.06415,-118.34367,2,624 S La Brea Ave,Los Angeles,90036,CA
z0zaCVA-p_5xTsyUZrmR0g,République,False,5023,"French, Breakfast & Brunch, Cocktail Bars",Cocktail Bars,4.0,34.06415,-118.34367,2,624 S La Brea Ave,Los Angeles,90036,CA
kdTFcDSl9vAR-btEm1Q2uw,Bao Dim Sum House,False,2718,"Dim Sum, Bars, Tapas/Small Plates",Dim Sum,4.0,34.07577,-118.36982,2,8256 Beverly Blvd,Los Angeles,90048,CA
kdTFcDSl9vAR-btEm1Q2uw,Bao Dim Sum House,False,2718,"Dim Sum, Bars, Tapas/Small Plates",Bars,4.0,34.07577,-118.36982,2,8256 Beverly Blvd,Los Angeles,90048,CA
kdTFcDSl9vAR-btEm1Q2uw,Bao Dim Sum House,False,2718,"Dim Sum, Bars, Tapas/Small Plates",Tapas/Small Plates,4.0,34.07577,-118.36982,2,8256 Beverly Blvd,Los Angeles,90048,CA
GPGSBlT_Qivav8vH_d2yOg,Din Tai Fung,False,1009,"Taiwanese, Chinese",Taiwanese,4.0,34.0581675839108,-118.417310318771,2,10250 Santa Monica Blvd,Los Angeles,90067,CA
GPGSBlT_Qivav8vH_d2yOg,Din Tai Fung,False,1009,"Taiwanese, Chinese",Chinese,4.0,34.0581675839108,-118.417310318771,2,10250 Santa Monica Blvd,Los Angeles,90067,CA
DJek3FUewBzMc0gS-Gms9w,The Morrison,False,4158,"Gastropubs, Burgers, Bars",Gastropubs,4.5,34.12384,-118.26868,2,3179 Los Feliz Blvd,Los Angeles,90039,CA
DJek3FUewBzMc0gS-Gms9w,The Morrison,False,4158,"Gastropubs, Burgers, Bars",Burgers,4.5,34.12384,-118.26868,2,3179 Los Feliz Blvd,Los Angeles,90039,CA
DJek3FUewBzMc0gS-Gms9w,The Morrison,False,4158,"Gastropubs, Burgers, Bars",Bars,4.5,34.12384,-118.26868,2,3179 Los Feliz Blvd,Los Angeles,90039,CA
iSZpZgVnASwEmlq0DORY2A,Daikokuya Little Tokyo,False,8231,"Ramen, Noodles",Ramen,4.0,34.05008090944,-118.2401804513,2,327 E 1st St,Los Angeles,90012,CA
iSZpZgVnASwEmlq0DORY2A,Daikokuya Little Tokyo,False,8231,"Ramen, Noodles",Noodles,4.0,34.05008090944,-118.2401804513,2,327 E 1st St,Los Angeles,90012,CA
fxeuGYnoRWwm5aGDg1FRJA,Marugame Monzo,False,3458,"Japanese, Noodles, Asian Fusion",Japanese,4.5,34.050023,-118.239935,2,329 E 1st St,Los Angeles,90012,CA
fxeuGYnoRWwm5aGDg1FRJA,Marugame Monzo,False,3458,"Japanese, Noodles, Asian Fusion",Noodles,4.5,34.050023,-118.239935,2,329 E 1st St,Los Angeles,90012,CA
fxeuGYnoRWwm5aGDg1FRJA,Marugame Monzo,False,3458,"Japanese, Noodles, Asian Fusion",Asian Fusion,4.5,34.050023,-118.239935,2,329 E 1st St,Los Angeles,90012,CA
6i7KnRylm4bhPIApDFSVCg,Dave's Hot Chicken,False,2247,Chicken Shop,Chicken Shop,4.5,34.0880681,-118.308962,2,970 N Western Ave,Los Angeles,90029,CA
ZlQo_ArRw-nnHcrcnYPbiA,Yang Chow,False,2445,Chinese,Chinese,4.0,34.06301,-118.2384,2,819 N Broadway,Los Angeles,90012,CA
MlmcOkwaNnxl3Zuk6HsPCQ,Slurpin' Ramen Bar,False,3887,"Ramen, Noodles",Ramen,4.5,34.0573614429986,-118.306769744705,2,3500 W 8th St,Los Angeles,90005,CA
MlmcOkwaNnxl3Zuk6HsPCQ,Slurpin' Ramen Bar,False,3887,"Ramen, Noodles",Noodles,4.5,34.0573614429986,-118.306769744705,2,3500 W 8th St,Los Angeles,90005,CA
CcqraT0cuGKYEcZ1ri_kxg,BROKEN MOUTH | Lee's Homestyle,False,600,"Asian Fusion, Hawaiian, Korean",Asian Fusion,5.0,34.0404035,-118.2535117,1,231 E 9th St,Los Angeles,90015,CA
CcqraT0cuGKYEcZ1ri_kxg,BROKEN MOUTH | Lee's Homestyle,False,600,"Asian Fusion, Hawaiian, Korean",Hawaiian,5.0,34.0404035,-118.2535117,1,231 E 9th St,Los Angeles,90015,CA
CcqraT0cuGKYEcZ1ri_kxg,BROKEN MOUTH | Lee's Homestyle,False,600,"Asian Fusion, Hawaiian, Korean",Korean,5.0,34.0404035,-118.2535117,1,231 E 9th St,Los Angeles,90015,CA
mcHP3IfI1b7bXJZKD6PLHA,Angry Birdz,False,605,"Southern, Comfort Food, Chicken Shop",Southern,5.0,34.102039,-118.299858,2,5065 Hollywood Blvd,Los Angeles,90027,CA
mcHP3IfI1b7bXJZKD6PLHA,Angry Birdz,False,605,"Southern, Comfort Food, Chicken Shop",Comfort Food,5.0,34.102039,-118.299858,2,5065 Hollywood Blvd,Los Angeles,90027,CA
mcHP3IfI1b7bXJZKD6PLHA,Angry Birdz,False,605,"Southern, Comfort Food, Chicken Shop",Chicken Shop,5.0,34.102039,-118.299858,2,5065 Hollywood Blvd,Los Angeles,90027,CA
3C2wUqSkpY4-N0O5ArVjwQ,Yuk Dae Jang,False,431,"Korean, Comfort Food, Soup",Korean,4.5,34.0640411376953,-118.288063049316,2,3033 W 6th St,Los Angeles,90020,CA
3C2wUqSkpY4-N0O5ArVjwQ,Yuk Dae Jang,False,431,"Korean, Comfort Food, Soup",Comfort Food,4.5,34.0640411376953,-118.288063049316,2,3033 W 6th St,Los Angeles,90020,CA
3C2wUqSkpY4-N0O5ArVjwQ,Yuk Dae Jang,False,431,"Korean, Comfort Food, Soup",Soup,4.5,34.0640411376953,-118.288063049316,2,3033 W 6th St,Los Angeles,90020,CA
DrToq9357afdpOyO5w0Y5w,Yup Dduk La,False,1921,Korean,Korean,4.5,34.064009,-118.3007013,2,3603 W 6th St,Los Angeles,90020,CA
h2u-coGd8WWClyU3b7jf8w,Met Her At A Bar,False,813,"Breakfast & Brunch, American (New), Waffles",Breakfast & Brunch,4.5,34.0609448,-118.3446759,2,759 S La Brea Ave,Los Angeles,90036,CA
h2u-coGd8WWClyU3b7jf8w,Met Her At A Bar,False,813,"Breakfast & Brunch, American (New), Waffles",American (New),4.5,34.0609448,-118.3446759,2,759 S La Brea Ave,Los Angeles,90036,CA
h2u-coGd8WWClyU3b7jf8w,Met Her At A Bar,False,813,"Breakfast & Brunch, American (New), Waffles",Waffles,4.5,34.0609448,-118.3446759,2,759 S La Brea Ave,Los Angeles,90036,CA
K-Fbh2WCHlqR56H9TnfpNA,Perch,False,7080,"Lounges, French",Lounges,4.0,34.04897,-118.2514,3,448 S Hill St,Los Angeles,90013,CA
K-Fbh2WCHlqR56H9TnfpNA,Perch,False,7080,"Lounges, French",French,4.0,34.04897,-118.2514,3,448 S Hill St,Los Angeles,90013,CA
fEY0zHaDMfIW3-N__joDKQ,Bestia,False,5770,"Italian, Cocktail Bars, Pizza",Italian,4.5,34.03402,-118.22919,3,2121 E 7th Pl,Los Angeles,90021,CA
fEY0zHaDMfIW3-N__joDKQ,Bestia,False,5770,"Italian, Cocktail Bars, Pizza",Cocktail Bars,4.5,34.03402,-118.22919,3,2121 E 7th Pl,Los Angeles,90021,CA
fEY0zHaDMfIW3-N__joDKQ,Bestia,False,5770,"Italian, Cocktail Bars, Pizza",Pizza,4.5,34.03402,-118.22919,3,2121 E 7th Pl,Los Angeles,90021,CA
h1R2iKYdm2lwukzMJvJqDw,Hangari Bajirak Kalguksu,False,1518,"Korean, Soup, Noodles",Korean,4.5,34.0628602582049,-118.297570301258,2,3470 W 6th St,Los Angeles,90020,CA
h1R2iKYdm2lwukzMJvJqDw,Hangari Bajirak Kalguksu,False,1518,"Korean, Soup, Noodles",Soup,4.5,34.0628602582049,-118.297570301258,2,3470 W 6th St,Los Angeles,90020,CA
h1R2iKYdm2lwukzMJvJqDw,Hangari Bajirak Kalguksu,False,1518,"Korean, Soup, Noodles",Noodles,4.5,34.0628602582049,-118.297570301258,2,3470 W 6th St,Los Angeles,90020,CA
ohosmz6FXVAeoW5nUkYwng,Pine & Crane,False,2089,"Taiwanese, Chinese, Bubble Tea",Taiwanese,4.5,34.0905963760163,-118.277172084005,2,1521 Griffith Park Blvd,Los Angeles,90026,CA
ohosmz6FXVAeoW5nUkYwng,Pine & Crane,False,2089,"Taiwanese, Chinese, Bubble Tea",Chinese,4.5,34.0905963760163,-118.277172084005,2,1521 Griffith Park Blvd,Los Angeles,90026,CA
ohosmz6FXVAeoW5nUkYwng,Pine & Crane,False,2089,"Taiwanese, Chinese, Bubble Tea",Bubble Tea,4.5,34.0905963760163,-118.277172084005,2,1521 Griffith Park Blvd,Los Angeles,90026,CA
AU3_xCIS6aEPFPcUo8hclQ,Chungchun Rice Hotdogs,False,28,Hot Dogs,Hot Dogs,4.5,34.057693,-118.2936795,1,3064 W 8th St,Los Angeles,90005,CA
qCJ2LFfNbXYBIcjXNva1cA,Langer's,False,3577,"Delis, Sandwiches",Delis,4.5,34.05609,-118.27658,2,704 S Alvarado St,Los Angeles,90057,CA
qCJ2LFfNbXYBIcjXNva1cA,Langer's,False,3577,"Delis, Sandwiches",Sandwiches,4.5,34.05609,-118.27658,2,704 S Alvarado St,Los Angeles,90057,CA
KQBGm5G8IDkE8LeNY45mbA,Wurstküche,False,8136,"Hot Dogs, German, Gastropubs",Hot Dogs,4.0,34.0456047058105,-118.236061096191,2,800 E 3rd St,Los Angeles,90013,CA
KQBGm5G8IDkE8LeNY45mbA,Wurstküche,False,8136,"Hot Dogs, German, Gastropubs",German,4.0,34.0456047058105,-118.236061096191,2,800 E 3rd St,Los Angeles,90013,CA
KQBGm5G8IDkE8LeNY45mbA,Wurstküche,False,8136,"Hot Dogs, German, Gastropubs",Gastropubs,4.0,34.0456047058105,-118.236061096191,2,800 E 3rd St,Los Angeles,90013,CA
XrPVlXXa4cHLm7qKWFkfCg,A Food Affair,False,1222,"French, American (New)",French,4.5,34.051909,-118.3843212,2,1513 S Robertson Blvd,Los Angeles,90035,CA
XrPVlXXa4cHLm7qKWFkfCg,A Food Affair,False,1222,"French, American (New)",American (New),4.5,34.051909,-118.3843212,2,1513 S Robertson Blvd,Los Angeles,90035,CA
ki5SNb4Lli6uOklz6BXXGw,Blu Jam Café,False,4973,"American (New), Breakfast & Brunch, Cafes",American (New),4.0,34.0837144354804,-118.350571407739,2,7371 Melrose Ave,Los Angeles,90046,CA
ki5SNb4Lli6uOklz6BXXGw,Blu Jam Café,False,4973,"American (New), Breakfast & Brunch, Cafes",Breakfast & Brunch,4.0,34.0837144354804,-118.350571407739,2,7371 Melrose Ave,Los Angeles,90046,CA
ki5SNb4Lli6uOklz6BXXGw,Blu Jam Café,False,4973,"American (New), Breakfast & Brunch, Cafes",Cafes,4.0,34.0837144354804,-118.350571407739,2,7371 Melrose Ave,Los Angeles,90046,CA
TkFEKhsCixPWlShULKvMdQ,Bottega Louie,False,16444,"Italian, Bakeries, Breakfast & Brunch",Italian,4.0,34.0469300995766,-118.256601457672,2,700 S Grand Ave,Los Angeles,90017,CA
TkFEKhsCixPWlShULKvMdQ,Bottega Louie,False,16444,"Italian, Bakeries, Breakfast & Brunch",Bakeries,4.0,34.0469300995766,-118.256601457672,2,700 S Grand Ave,Los Angeles,90017,CA
TkFEKhsCixPWlShULKvMdQ,Bottega Louie,False,16444,"Italian, Bakeries, Breakfast & Brunch",Breakfast & Brunch,4.0,34.0469300995766,-118.256601457672,2,700 S Grand Ave,Los Angeles,90017,CA
71W-QN3-_DHnzUkAc7EG6Q,Stout Burgers & Beers,False,1994,"Burgers, Gastropubs, American (Traditional)",Burgers,4.0,34.09954,-118.32911,2,1544 N Cahuenga Blvd,Los Angeles,90028,CA
71W-QN3-_DHnzUkAc7EG6Q,Stout Burgers & Beers,False,1994,"Burgers, Gastropubs, American (Traditional)",Gastropubs,4.0,34.09954,-118.32911,2,1544 N Cahuenga Blvd,Los Angeles,90028,CA
71W-QN3-_DHnzUkAc7EG6Q,Stout Burgers & Beers,False,1994,"Burgers, Gastropubs, American (Traditional)",American (Traditional),4.0,34.09954,-118.32911,2,1544 N Cahuenga Blvd,Los Angeles,90028,CA
gd6PYDx-leOM97a3MWoO1g,Maccheroni Republic,False,2690,"Italian, Wine Bars",Italian,4.0,34.050039,-118.248552,2,332 S Broadway,Los Angeles,90013,CA
gd6PYDx-leOM97a3MWoO1g,Maccheroni Republic,False,2690,"Italian, Wine Bars",Wine Bars,4.0,34.050039,-118.248552,2,332 S Broadway,Los Angeles,90013,CA
g2ELNNj3M9qOMyo94fxX9Q,The Parker Room,False,160,"American (Traditional), Lounges",American (Traditional),4.5,34.096039,-118.326357,2,1358 Vine St,Los Angeles,90028,CA
g2ELNNj3M9qOMyo94fxX9Q,The Parker Room,False,160,"American (Traditional), Lounges",Lounges,4.5,34.096039,-118.326357,2,1358 Vine St,Los Angeles,90028,CA
b4SH4SbQUJfXxh6hNkF0wg,Eggslut,False,5529,Breakfast & Brunch,Breakfast & Brunch,4.0,34.0505289,-118.2486189,1,317 S Broadway,Los Angeles,90013,CA
cSSyQ9xttMy6Gn8TFyNH7w,Spare Tire Kitchen & Tavern,False,1050,"Gastropubs, American (Traditional), Breakfast & Brunch",Gastropubs,4.0,34.0620758597251,-118.345577081314,2,5370 Wilshire Blvd,Los Angeles,90036,CA
cSSyQ9xttMy6Gn8TFyNH7w,Spare Tire Kitchen & Tavern,False,1050,"Gastropubs, American (Traditional), Breakfast & Brunch",American (Traditional),4.0,34.0620758597251,-118.345577081314,2,5370 Wilshire Blvd,Los Angeles,90036,CA
cSSyQ9xttMy6Gn8TFyNH7w,Spare Tire Kitchen & Tavern,False,1050,"Gastropubs, American (Traditional), Breakfast & Brunch",Breakfast & Brunch,4.0,34.0620758597251,-118.345577081314,2,5370 Wilshire Blvd,Los Angeles,90036,CA
AIhWsp8yNfKZfaX9d9Yajg,Pasta Sisters,False,1285,"Delis, Italian",Delis,4.5,34.0476,-118.317234,2,3343 W Pico Blvd,Los Angeles,90019,CA
AIhWsp8yNfKZfaX9d9Yajg,Pasta Sisters,False,1285,"Delis, Italian",Italian,4.5,34.0476,-118.317234,2,3343 W Pico Blvd,Los Angeles,90019,CA
uzAbw27XQTXTivjgf2bN2w,Han Bat Sul Lung Tang,False,2070,"Korean, Comfort Food, Soup",Korean,4.5,34.065414,-118.3095703125,2,4163 W 5th St,Los Angeles,90020,CA
uzAbw27XQTXTivjgf2bN2w,Han Bat Sul Lung Tang,False,2070,"Korean, Comfort Food, Soup",Comfort Food,4.5,34.065414,-118.3095703125,2,4163 W 5th St,Los Angeles,90020,CA
uzAbw27XQTXTivjgf2bN2w,Han Bat Sul Lung Tang,False,2070,"Korean, Comfort Food, Soup",Soup,4.5,34.065414,-118.3095703125,2,4163 W 5th St,Los Angeles,90020,CA
IzRINfSLBr6k_dq1e2WNew,Guelaguetza Restaurante,False,2052,Mexican,Mexican,4.0,34.05241,-118.30071,2,3014 W Olympic Blvd,Los Angeles,90006,CA
30jrTz8vh1xSXdtXMvt-mA,My Two Cents,False,571,"Southern, Seafood, Soul Food",Southern,4.5,34.0498186,-118.3596124,2,5583 W Pico Blvd,Los Angeles,90019,CA
30jrTz8vh1xSXdtXMvt-mA,My Two Cents,False,571,"Southern, Seafood, Soul Food",Seafood,4.5,34.0498186,-118.3596124,2,5583 W Pico Blvd,Los Angeles,90019,CA
30jrTz8vh1xSXdtXMvt-mA,My Two Cents,False,571,"Southern, Seafood, Soul Food",Soul Food,4.5,34.0498186,-118.3596124,2,5583 W Pico Blvd,Los Angeles,90019,CA
vW1v050Lf2M2719K1D10PQ,Sweet Chick,False,905,"Southern, American (New), Breakfast & Brunch",Southern,4.0,34.0796,-118.36114,2,448 N Fairfax Ave,Los Angeles,90036,CA
vW1v050Lf2M2719K1D10PQ,Sweet Chick,False,905,"Southern, American (New), Breakfast & Brunch",American (New),4.0,34.0796,-118.36114,2,448 N Fairfax Ave,Los Angeles,90036,CA
vW1v050Lf2M2719K1D10PQ,Sweet Chick,False,905,"Southern, American (New), Breakfast & Brunch",Breakfast & Brunch,4.0,34.0796,-118.36114,2,448 N Fairfax Ave,Los Angeles,90036,CA
0SerWqGwzNWpTA2RBLVdUg,Sun Nong Dan,False,1417,"Korean, Soup",Korean,4.5,34.0630836857803,-118.297481238021,2,3470 W 6th St,Los Angeles,90020,CA
0SerWqGwzNWpTA2RBLVdUg,Sun Nong Dan,False,1417,"Korean, Soup",Soup,4.5,34.0630836857803,-118.297481238021,2,3470 W 6th St,Los Angeles,90020,CA
xU6pcazbyB1lxA631YJEkg,Joy,False,527,"Taiwanese, Chinese",Taiwanese,4.5,34.1208938143956,-118.204663963569,2,5100 York Blvd,Los Angeles,90042,CA
xU6pcazbyB1lxA631YJEkg,Joy,False,527,"Taiwanese, Chinese",Chinese,4.5,34.1208938143956,-118.204663963569,2,5100 York Blvd,Los Angeles,90042,CA
23Qrcz2i9e2e8MstUIIO0A,Yuko Kitchen,False,1499,Japanese,Japanese,4.5,34.0621807,-118.348153,2,5484 Wilshire Blvd,Los Angeles,90036,CA
rr-hXB0ZqXLzUP97yftp0g,Osteria Mamma,False,1487,"Italian, Wine Bars",Italian,4.0,34.0833586783984,-118.324724939274,2,5732 Melrose Ave,Los Angeles,90038,CA
rr-hXB0ZqXLzUP97yftp0g,Osteria Mamma,False,1487,"Italian, Wine Bars",Wine Bars,4.0,34.0833586783984,-118.324724939274,2,5732 Melrose Ave,Los Angeles,90038,CA
AxPJlSxkCJVJk3sSTL_8OA,Philippe the Original,False,5982,"Sandwiches, Breakfast & Brunch, American (Traditional)",Sandwiches,4.0,34.0597229003906,-118.237022399902,1,1001 N Alameda St,Los Angeles,90012,CA
AxPJlSxkCJVJk3sSTL_8OA,Philippe the Original,False,5982,"Sandwiches, Breakfast & Brunch, American (Traditional)",Breakfast & Brunch,4.0,34.0597229003906,-118.237022399902,1,1001 N Alameda St,Los Angeles,90012,CA
AxPJlSxkCJVJk3sSTL_8OA,Philippe the Original,False,5982,"Sandwiches, Breakfast & Brunch, American (Traditional)",American (Traditional),4.0,34.0597229003906,-118.237022399902,1,1001 N Alameda St,Los Angeles,90012,CA
qAAoilHU25Qr45FOQlA19g,Kang Ho-dong Baekjeong,False,4054,"Barbeque, Korean",Barbeque,4.5,34.0637349,-118.2973124,2,3465 W 6th St,Los Angeles,90020,CA
qAAoilHU25Qr45FOQlA19g,Kang Ho-dong Baekjeong,False,4054,"Barbeque, Korean",Korean,4.5,34.0637349,-118.2973124,2,3465 W 6th St,Los Angeles,90020,CA
OVYbBxiA-MFNE3wSKlSlgg,The Little Door,False,2018,"French, Mediterranean, Modern European",French,4.0,34.07208,-118.36749,3,8164 W 3rd St,Los Angeles,90048,CA
OVYbBxiA-MFNE3wSKlSlgg,The Little Door,False,2018,"French, Mediterranean, Modern European",Mediterranean,4.0,34.07208,-118.36749,3,8164 W 3rd St,Los Angeles,90048,CA
OVYbBxiA-MFNE3wSKlSlgg,The Little Door,False,2018,"French, Mediterranean, Modern European",Modern European,4.0,34.07208,-118.36749,3,8164 W 3rd St,Los Angeles,90048,CA
CV0KQ5WpplP2hmzMFtjlgQ,Cleo Hollywood,False,1694,"Mediterranean, Venues & Event Spaces, Tapas/Small Plates",Mediterranean,4.0,34.1023799,-118.32715,3,1717 Vine St,Los Angeles,90028,CA
CV0KQ5WpplP2hmzMFtjlgQ,Cleo Hollywood,False,1694,"Mediterranean, Venues & Event Spaces, Tapas/Small Plates",Venues & Event Spaces,4.0,34.1023799,-118.32715,3,1717 Vine St,Los Angeles,90028,CA
CV0KQ5WpplP2hmzMFtjlgQ,Cleo Hollywood,False,1694,"Mediterranean, Venues & Event Spaces, Tapas/Small Plates",Tapas/Small Plates,4.0,34.1023799,-118.32715,3,1717 Vine St,Los Angeles,90028,CA
FoEMpu0X_bGCb7yRreMxMQ,Tsujita LA Artisan Noodle,False,3764,"Ramen, Noodles",Ramen,4.0,34.0395785158514,-118.442669604805,2,2057 Sawtelle Blvd,Los Angeles,90025,CA
FoEMpu0X_bGCb7yRreMxMQ,Tsujita LA Artisan Noodle,False,3764,"Ramen, Noodles",Noodles,4.0,34.0395785158514,-118.442669604805,2,2057 Sawtelle Blvd,Los Angeles,90025,CA
gjPZZzmkVANey4vGFYmC7A,Little Sister,False,1408,"Vietnamese, Asian Fusion",Vietnamese,4.0,34.0472153480235,-118.256195811488,2,523 W 7th St,Los Angeles,90017,CA
gjPZZzmkVANey4vGFYmC7A,Little Sister,False,1408,"Vietnamese, Asian Fusion",Asian Fusion,4.0,34.0472153480235,-118.256195811488,2,523 W 7th St,Los Angeles,90017,CA
4X8j8QlBiF61ezICJYf5tw,LONO Hollywood,False,333,"Tiki Bars, Cocktail Bars, Polynesian",Tiki Bars,4.5,34.10187,-118.33383,2,6611 Hollywood Blvd,Los Angeles,90028,CA
4X8j8QlBiF61ezICJYf5tw,LONO Hollywood,False,333,"Tiki Bars, Cocktail Bars, Polynesian",Cocktail Bars,4.5,34.10187,-118.33383,2,6611 Hollywood Blvd,Los Angeles,90028,CA
4X8j8QlBiF61ezICJYf5tw,LONO Hollywood,False,333,"Tiki Bars, Cocktail Bars, Polynesian",Polynesian,4.5,34.10187,-118.33383,2,6611 Hollywood Blvd,Los Angeles,90028,CA
CTFZnhYe6t2tLv_NLHiE-w,Open Sesame,False,665,"Mediterranean, Lebanese",Mediterranean,4.0,34.076017,-118.3525949,2,7458 Beverly Blvd,Los Angeles,90036,CA
CTFZnhYe6t2tLv_NLHiE-w,Open Sesame,False,665,"Mediterranean, Lebanese",Lebanese,4.0,34.076017,-118.3525949,2,7458 Beverly Blvd,Los Angeles,90036,CA
L3YM8cAda9L_t_j-2C4ufA,Sage Vegan Bistro - Echo Park,False,2111,"Vegan, Brewpubs",Vegan,4.0,34.077123,-118.258714,2,1700 Sunset Blvd,Los Angeles,90026,CA
L3YM8cAda9L_t_j-2C4ufA,Sage Vegan Bistro - Echo Park,False,2111,"Vegan, Brewpubs",Brewpubs,4.0,34.077123,-118.258714,2,1700 Sunset Blvd,Los Angeles,90026,CA
od-e09qz8bvZOtGuPTwHMg,RockSugar Southeast Asian Kitchen,False,2402,"Indonesian, Vietnamese, Malaysian",Indonesian,4.0,34.0595543956397,-118.420109087905,2,10250 Santa Monica Blvd,Los Angeles,90067,CA
od-e09qz8bvZOtGuPTwHMg,RockSugar Southeast Asian Kitchen,False,2402,"Indonesian, Vietnamese, Malaysian",Vietnamese,4.0,34.0595543956397,-118.420109087905,2,10250 Santa Monica Blvd,Los Angeles,90067,CA
od-e09qz8bvZOtGuPTwHMg,RockSugar Southeast Asian Kitchen,False,2402,"Indonesian, Vietnamese, Malaysian",Malaysian,4.0,34.0595543956397,-118.420109087905,2,10250 Santa Monica Blvd,Los Angeles,90067,CA
WnEQZDZ86ozJjnAkw8tYRQ,Chinchikurin - Little Tokyo,False,436,Japanese,Japanese,4.0,34.0493955,-118.2397527,2,350 E 1st St,Los Angeles,90012,CA
TWHGJkTAbF22hvXeReQp9w,Kobawoo House,False,1127,"Korean, Soup, Seafood",Korean,4.5,34.06012,-118.29128,2,698 S Vermont Ave,Los Angeles,90005,CA
TWHGJkTAbF22hvXeReQp9w,Kobawoo House,False,1127,"Korean, Soup, Seafood",Soup,4.5,34.06012,-118.29128,2,698 S Vermont Ave,Los Angeles,90005,CA
TWHGJkTAbF22hvXeReQp9w,Kobawoo House,False,1127,"Korean, Soup, Seafood",Seafood,4.5,34.06012,-118.29128,2,698 S Vermont Ave,Los Angeles,90005,CA
BzmbRSKGs56Yw2w2R12khw,Hoy-Ka Thai Restaurant,False,1660,"Thai, Noodles",Thai,4.5,34.09784367,-118.31833767,2,5908 Sunset Blvd,Los Angeles,90028,CA
BzmbRSKGs56Yw2w2R12khw,Hoy-Ka Thai Restaurant,False,1660,"Thai, Noodles",Noodles,4.5,34.09784367,-118.31833767,2,5908 Sunset Blvd,Los Angeles,90028,CA
TzIJzamxdVGc3zReKbLGaA,Providence,False,2602,Seafood,Seafood,4.5,34.083628,-118.330168,4,5955 Melrose Ave,Los Angeles,90038,CA
kF_lSWagvBreXwEpCMdHhQ,Grand Central Market,False,2449,Food Court,Food Court,4.0,34.0506285480471,-118.248635262566,2,317 S Broadway,Los Angeles,90013,CA
pjh40JY5YwWeV8aKhkXERg,Myungrang Hot Dog-California Market LA,False,585,Hot Dogs,Hot Dogs,4.5,34.06577,-118.30847,1,450 S Western Ave,Los Angeles,90020,CA
Dnn4_XmzQxOFNpnqh7KyWg,Seongbukdong,False,1081,Korean,Korean,4.0,34.0637349,-118.2943728,2,3303 W 6th St,Los Angeles,90020,CA
N0kzCd-kxaHxdJ1pBbF4iA,Rascal,False,727,"American (New), Gastropubs, Cocktail Bars",American (New),4.0,34.0604146,-118.345003,2,801 S La Brea Ave,Los Angeles,90036,CA
N0kzCd-kxaHxdJ1pBbF4iA,Rascal,False,727,"American (New), Gastropubs, Cocktail Bars",Gastropubs,4.0,34.0604146,-118.345003,2,801 S La Brea Ave,Los Angeles,90036,CA
N0kzCd-kxaHxdJ1pBbF4iA,Rascal,False,727,"American (New), Gastropubs, Cocktail Bars",Cocktail Bars,4.0,34.0604146,-118.345003,2,801 S La Brea Ave,Los Angeles,90036,CA
6Dd4kTDiikEB3wQp___0fA,Taqueria Los Anaya,False,1112,Mexican,Mexican,4.5,34.0327911,-118.3417282,2,4651 W Adams Blvd,Los Angeles,90016,CA
fBLnD9qxQggvDSPyOBsBLg,Ong Ga Nae Korean BBQ,False,452,"Korean, Barbeque",Korean,4.5,34.0546201,-118.2914951,2,936 South Vermont Ave,Los Angeles,90006,CA
fBLnD9qxQggvDSPyOBsBLg,Ong Ga Nae Korean BBQ,False,452,"Korean, Barbeque",Barbeque,4.5,34.0546201,-118.2914951,2,936 South Vermont Ave,Los Angeles,90006,CA
eNPaF_hVdpxMkzyq9kenYQ,The Park's Finest,False,1956,"Barbeque, Filipino, American (New)",Barbeque,4.0,34.0665313022035,-118.254266053011,2,1267 W Temple St,Los Angeles,90026,CA
